artist_name,artist_uri,album_uri,album_name,album_img,album_type,is_collaboration,album_release_date,album_release_year,album_popularity,track_name,track_uri,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,track_preview_url,track_open_spotify_url
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,1,1,0.398,0.952,E,-6.042,major,0.061,3.73e-4,7.75e-5,0.1,0.584,122.093,278680,4,E major,72,https://p.scdn.co/mp3-preview/3b6a5b917056de1d50b31687f48098b264c0f12b?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/0dOg1ySSI7NkpAe89Zo0b9
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,Cover Me,4U7NhC2rQTAhH7dw7H0goB,2,1,0.535,0.884,A,-5.499,minor,0.0407,0.00188,0.00126,0.14,0.796,120.555,205987,4,A minor,51,https://p.scdn.co/mp3-preview/007f30977efe75bc41a4897c72df3329e9ff425c?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/4U7NhC2rQTAhH7dw7H0goB
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,Darlington County,3O5RCjnjWlF0CYkcvJaGVm,3,1,0.536,0.982,G,-4.674,major,0.0389,0.0141,3.67e-5,0.274,0.963,119.201,288027,4,G major,45,https://p.scdn.co/mp3-preview/50ee092e65c9a7de80d90c141aa1b40c1a5b1baf?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/3O5RCjnjWlF0CYkcvJaGVm
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,Working on the Highway,1n16ZEz2uuWO1Dx01dVWua,4,1,0.429,0.949,C,-5.295,major,0.0458,0.0842,0,0.154,0.967,184.286,192267,4,C major,47,https://p.scdn.co/mp3-preview/a19db030a61fdf7ca256ecaf62130bf1d15e3880?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/1n16ZEz2uuWO1Dx01dVWua
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,Downbound Train,4a0oZYU2ntSUof4lkm2PCl,5,1,0.544,0.762,A#,-7.289,major,0.0382,0.0585,0,0.074,0.473,120.023,215427,4,A# major,49,https://p.scdn.co/mp3-preview/f5eb8d0554714dd7d9dcd541c14b4d1a3905a9cb?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/4a0oZYU2ntSUof4lkm2PCl
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,I'm on Fire,3PzsbWSQdLCKDLxn7YZfkM,6,1,0.62,0.446,C#,-14.451,minor,0.0347,0.589,0.0299,0.0727,0.868,88.591,155880,4,C# minor,71,https://p.scdn.co/mp3-preview/a5e4f382572771ba6a5cf1c050a3488d1a850cfb?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/3PzsbWSQdLCKDLxn7YZfkM
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,No Surrender,2zMlWt4aYreVczVERFK94w,7,1,0.351,0.947,F,-4.965,major,0.0503,0.00382,1.81e-6,0.559,0.859,153.762,240147,4,F major,50,https://p.scdn.co/mp3-preview/1873849c073d24bb68666dd420e2f080b7a86335?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/2zMlWt4aYreVczVERFK94w
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,Bobby Jean,2KPzDsCtQtIM0Lkh3RacRC,8,1,0.521,0.949,A,-5.279,major,0.0326,2.65e-4,2.62e-5,0.171,0.956,133.393,226720,4,A major,47,https://p.scdn.co/mp3-preview/4a1e8b5d5579b991b9fe278895c7be8af7032de2?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/2KPzDsCtQtIM0Lkh3RacRC
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,I'm Goin' Down,0VkDedVtP7TQDlaCMq9QVx,9,1,0.579,0.948,F,-5.908,major,0.0535,0.117,1.19e-6,0.121,0.811,132.812,209040,4,F major,53,https://p.scdn.co/mp3-preview/e83d269f47b25137e3ab8637e20a0b5f1fa96b00?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/0VkDedVtP7TQDlaCMq9QVx
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,Glory Days,2Y90nL1ohB4sgYELDs7uNx,10,1,0.574,0.96,A,-4.906,major,0.032,0.0457,0,0.121,0.978,117.486,254733,4,A major,62,https://p.scdn.co/mp3-preview/35ec64feedad2fca5734ab76394156e49ca87c3b?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/2Y90nL1ohB4sgYELDs7uNx
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,Dancing In the Dark,7FwBtcecmlpc1sLySPXeGE,11,1,0.527,0.942,C#,-5.64,minor,0.0366,0.0115,0,0.188,0.495,148.723,241307,4,C# minor,73,https://p.scdn.co/mp3-preview/ca523bfc94766689529e443009bcec6b56cf8b6a?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0PMasrHdpaoIRuHuhHp72O,Born In The U.S.A.,https://i.scdn.co/image/d002b63ceb5658cee781cf49ba60c485c666139a,album,FALSE,1984-06-04,1984-06-04,76,My Hometown,6dahFmHrgncgVJjsI1ws7e,12,1,0.652,0.338,A,-11.58,major,0.0367,0.486,5.9e-5,0.0744,0.392,116.881,279667,4,A major,56,https://p.scdn.co/mp3-preview/17fa95b1743a32cd50f3ac9760c4329b55861877?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/6dahFmHrgncgVJjsI1ws7e
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,43YIoHKSrEw2GJsWmhZIpu,Born To Run,https://i.scdn.co/image/0b3cbfa6ac5b1b850e14a491c497f564570871d1,album,FALSE,1975-08-25,1975-08-25,69,Thunder Road,56lhDZNQ5J47aog6mGKeGk,1,1,0.369,0.758,F,-5.871,major,0.0364,0.623,1.78e-5,0.531,0.663,140.71,288720,4,F major,64,https://p.scdn.co/mp3-preview/76a59582754a4169c339c679257763293fe791ba?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/56lhDZNQ5J47aog6mGKeGk
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,43YIoHKSrEw2GJsWmhZIpu,Born To Run,https://i.scdn.co/image/0b3cbfa6ac5b1b850e14a491c497f564570871d1,album,FALSE,1975-08-25,1975-08-25,69,Tenth Avenue Freeze-Out,4Gmdm6oRVwJgsM8gYnwRoE,2,1,0.702,0.777,D,-4.446,minor,0.0347,0.482,0,0.0789,0.918,116.819,190467,4,D minor,52,https://p.scdn.co/mp3-preview/9689469fe620884cce2165280855e447d80ea33a?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/4Gmdm6oRVwJgsM8gYnwRoE
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,43YIoHKSrEw2GJsWmhZIpu,Born To Run,https://i.scdn.co/image/0b3cbfa6ac5b1b850e14a491c497f564570871d1,album,FALSE,1975-08-25,1975-08-25,69,Night,305AMS2fhp16LoYxKiYsXF,3,1,0.245,0.892,F,-4.223,major,0.0374,0.1,0.00783,0.0938,0.714,146.756,180227,4,F major,41,https://p.scdn.co/mp3-preview/e0d1b086111f00c2b0a3df2be1df1b8a5788acbc?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/305AMS2fhp16LoYxKiYsXF
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,43YIoHKSrEw2GJsWmhZIpu,Born To Run,https://i.scdn.co/image/0b3cbfa6ac5b1b850e14a491c497f564570871d1,album,FALSE,1975-08-25,1975-08-25,69,Backstreets,4cKJsZuzbNBpdxeMC9pBQG,4,1,0.225,0.889,G,-4.371,major,0.0337,0.201,0.734,0.379,0.599,96.02,390147,4,G major,52,https://p.scdn.co/mp3-preview/5072377dc54b3ae522423f0d7d31886549a3919d?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/4cKJsZuzbNBpdxeMC9pBQG
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,43YIoHKSrEw2GJsWmhZIpu,Born To Run,https://i.scdn.co/image/0b3cbfa6ac5b1b850e14a491c497f564570871d1,album,FALSE,1975-08-25,1975-08-25,69,Born to Run,6hTcuIQa0sxrrByu9wTD7s,5,1,0.27,0.944,E,-4.199,major,0.0975,0.00501,2.05e-5,0.116,0.606,146.347,269920,4,E major,70,https://p.scdn.co/mp3-preview/bac7b351bb2f85c715f66be9b36b8a1922081404?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/6hTcuIQa0sxrrByu9wTD7s
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,43YIoHKSrEw2GJsWmhZIpu,Born To Run,https://i.scdn.co/image/0b3cbfa6ac5b1b850e14a491c497f564570871d1,album,FALSE,1975-08-25,1975-08-25,69,She's the One,5St2IxnaIYOPflaomWB3Pz,6,1,0.34,0.851,E,-5.5,major,0.0497,0.124,0.123,0.216,0.568,91.871,270267,4,E major,44,https://p.scdn.co/mp3-preview/5cc8d829d4302053cb6ab606c7f938a352dcddaa?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/5St2IxnaIYOPflaomWB3Pz
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,43YIoHKSrEw2GJsWmhZIpu,Born To Run,https://i.scdn.co/image/0b3cbfa6ac5b1b850e14a491c497f564570871d1,album,FALSE,1975-08-25,1975-08-25,69,Meeting Across the River,22wGmrE8HQZHvHC44n7Htm,7,1,0.464,0.29,G#,-10.384,major,0.0279,0.819,1.36e-4,0.175,0.256,104.659,196707,4,G# major,40,https://p.scdn.co/mp3-preview/0deb12fa485c139ac29babae8de5808471aadf9d?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/22wGmrE8HQZHvHC44n7Htm
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,43YIoHKSrEw2GJsWmhZIpu,Born To Run,https://i.scdn.co/image/0b3cbfa6ac5b1b850e14a491c497f564570871d1,album,FALSE,1975-08-25,1975-08-25,69,Jungleland,3R2q3FCnNIw2XhuEbYtYk6,8,1,0.299,0.584,F,-5.984,major,0.0334,0.374,0.126,0.073,0.183,133.712,575653,4,F major,49,https://p.scdn.co/mp3-preview/7230c1e7bbe4dd9f492177b9e61693dbae39388f?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/3R2q3FCnNIw2XhuEbYtYk6
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Thunder Road - Live at the Roxy Theatre, W. Hollywood, CA - October 1975",42oticCEgoN1HXz09pyCv5,1,1,0.447,0.23,F,-18.176,major,0.0669,0.824,9.46e-6,0.978,0.345,118.62,341893,4,F major,41,https://p.scdn.co/mp3-preview/23d40f5d45f17aafdb958572850d3062e0964549?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/42oticCEgoN1HXz09pyCv5
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Adam Raised A Cain - Live at the Roxy Theatre, W. Hollywood, CA - July 1978",4PFilYdhg23EyNYNDKieUi,2,1,0.313,0.821,E,-12.223,minor,0.0479,0.226,2.72e-4,0.971,0.459,96.507,325507,4,E minor,34,https://p.scdn.co/mp3-preview/62951995f6c86f43bf7a43cdaab3ef4dc688633d?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/4PFilYdhg23EyNYNDKieUi
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Spirit in the Night - Live at the Roxy Theatre, W. Hollywood, CA - July 1978",6JWBNwpKHWQF4J8PM9cvM6,3,1,0.328,0.736,E,-12.784,minor,0.0736,0.347,1.07e-5,0.988,0.5,116.826,382333,4,E minor,34,https://p.scdn.co/mp3-preview/93ce607801f9f73c94120a16e9b751a8785b00fc?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/6JWBNwpKHWQF4J8PM9cvM6
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"4th of July, Asbury Park (Sandy) - Live at Nassau Coliseum, Uniondale, NY - December 1980",2btdb2jPG8dPZIyx98D5OG,4,1,0.276,0.495,C,-14.483,major,0.0391,0.266,9.05e-5,0.979,0.628,177.335,389800,4,C major,34,https://p.scdn.co/mp3-preview/be1108886f6a51bb5715cf3ba33487257124b42a?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/2btdb2jPG8dPZIyx98D5OG
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Paradise By The ""C"" - Live at the Roxy Theatre, W. Hollywood, CA - July 1978",3Or9IOMwJeupDtCH3ugiZN,5,1,0.266,0.892,C,-14.589,major,0.0392,0.0252,0.837,0.995,0.51,132.505,214667,4,C major,31,https://p.scdn.co/mp3-preview/b0a5fceb0ca3a39391e21cf1d5a707faa1d38e2f?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/3Or9IOMwJeupDtCH3ugiZN
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Fire - Live at the Winterland, San Francisco, CA - December 1978",7lqDKfbqbWpDvoPPxz6xTN,6,1,0.433,0.32,G,-21.363,major,0.173,0.204,9.18e-5,0.983,0.522,120.071,192667,4,G major,39,https://p.scdn.co/mp3-preview/7f9e89de36757046fcc5b24daf66e0ea57afb9f7?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/7lqDKfbqbWpDvoPPxz6xTN
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Growin' Up - Live at the Roxy Theatre, W. Hollywood, CA - July 1978",4yEBlYhwi1CKSsERj4epTL,7,1,0.339,0.231,C,-18.188,major,0.0561,0.503,0,0.944,0.508,137.363,477133,4,C major,34,https://p.scdn.co/mp3-preview/c0b6f177dea12a0284c33ddd3088ed6afce048f0?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/4yEBlYhwi1CKSsERj4epTL
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"It's Hard To Be A Saint In The City - Live at the Roxy Theatre, W. Hollywood, CA - July 1978",3XvwJxLvtp04LOCiDdpD8D,8,1,0.253,0.776,F#,-13.589,minor,0.0506,0.139,0.00108,0.967,0.542,147.409,277827,4,F# minor,32,https://p.scdn.co/mp3-preview/d6068b1b8b20a7d8fbf25f391df9ca99775a9ed5?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/3XvwJxLvtp04LOCiDdpD8D
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Backstreets - Live at the Roxy Theatre, W. Hollywood, CA - July 1978",3QuNEhbj4KvC9xfFkNJYI1,9,1,0.212,0.635,G,-13.642,major,0.0421,0.156,6.47e-4,0.941,0.501,174.152,447933,4,G major,34,https://p.scdn.co/mp3-preview/4c1a85b3d747db49ad0e1f73c468064bcca4f247?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/3QuNEhbj4KvC9xfFkNJYI1
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Rosalita (Come Out Tonight) - Live at the Roxy Theatre, W. Hollywood, CA - July 1978",45YCWXQgGS9tejjZswjnTS,10,1,0.212,0.862,F,-13.628,major,0.064,0.027,4.06e-5,0.986,0.531,161.088,599600,4,F major,35,https://p.scdn.co/mp3-preview/60e7e2328b2c648f490eb2caa5b82f6e41f699dd?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/45YCWXQgGS9tejjZswjnTS
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Raise Your Hand - Live at the Roxy Theatre, W. Hollywood, CA - July 1978",5j8uFHcUV2KH6IebmwuXXH,11,1,0.407,0.748,G,-13.487,major,0.0561,0.403,6.79e-5,0.979,0.575,122.172,310373,4,G major,30,https://p.scdn.co/mp3-preview/98712b26a800a56cde172b45ede5e6d5fb7ea476?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/5j8uFHcUV2KH6IebmwuXXH
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Hungry Heart - Live at Nassau Coliseum, Uniondale, NY - December 1980",6fOMAc2LXPILAWUWeh41Ro,12,1,0.421,0.871,C,-12.382,major,0.0423,0.107,3.03e-5,0.943,0.615,111.959,267973,4,C major,39,https://p.scdn.co/mp3-preview/fe2f14e04cbbc684fec56de57cd44a9474990d22?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/6fOMAc2LXPILAWUWeh41Ro
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Two Hearts - Live at Meadowlands Arena, E. Rutherford, NJ - July 1981",1xJ7QEBsrlcxrE2Jp8Zm0u,13,1,0.382,0.961,C,-11.929,major,0.11,0.0139,8.79e-6,0.978,0.0969,147.586,185400,4,C major,32,https://p.scdn.co/mp3-preview/d2d7f24684b46e64540ce38992b7274f19251479?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/1xJ7QEBsrlcxrE2Jp8Zm0u
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Cadillac Ranch - Live at Meadowlands Arena, E. Rutherford, NJ - July 1981",1onZ5D8uw2K36DDZFDgR15,1,2,0.303,0.968,C#,-11.261,major,0.0666,0.0104,0.0125,0.935,0.318,130.997,290960,4,C# major,35,https://p.scdn.co/mp3-preview/b05f19694002e9435ca0bdbd782cc22697e38794?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/1onZ5D8uw2K36DDZFDgR15
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"You Can Look (But You Better Not Touch) - Live at Nassau Coliseum, Uniondale, NY - December 1980",4pN2nnujPBIGzvbi2NL4RA,2,2,0.326,0.962,C,-11.35,major,0.0672,0.211,9.76e-5,0.949,0.333,160.89,231267,4,C major,30,https://p.scdn.co/mp3-preview/65b9f2a789cb340ec10e9881152a6fc7f4a31032?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/4pN2nnujPBIGzvbi2NL4RA
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Independence Day - Live at Meadowlands Arena, E. Rutherford, NJ - July 1981",6D1WziNORIl7j60KUyCUCk,3,2,0.243,0.42,F,-17.553,major,0.0615,0.156,0,0.988,0.402,73.039,309933,4,F major,33,https://p.scdn.co/mp3-preview/7fe2150c1f9e00733c20aa345962a5ee062642b6?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/6D1WziNORIl7j60KUyCUCk
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Badlands - Live at Arizona State University, Tempe, AZ - November 1980",6XWbxpB5Z060gHrBgsKKAv,4,2,0.328,0.899,E,-13.645,major,0.065,0.00738,0.00399,0.967,0.494,122.368,315507,4,E major,36,https://p.scdn.co/mp3-preview/e2c179cb9b8fd890cb574390898923bfc254bb66?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/6XWbxpB5Z060gHrBgsKKAv
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Because the Night - Live at Nassau Coliseum, Uniondale, NY - December 1980",24qoogZedlX1wdR4AbzTSB,5,2,0.252,0.885,A,-13.514,minor,0.0818,0.125,8.37e-4,0.941,0.274,124.947,318627,4,A minor,48,https://p.scdn.co/mp3-preview/850f3f5aadd6849168b5acddf80432bc31963627?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/24qoogZedlX1wdR4AbzTSB
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Candy's Room - Live at Meadowlands Arena, E. Rutherford, NJ - July 1981",7hXy7Oc0XfODlcR8ESR9up,6,2,0.215,0.954,D,-11.74,major,0.295,0.194,8.93e-6,0.984,0.146,149.164,189133,4,D major,33,https://p.scdn.co/mp3-preview/13be2d9a8d2bcdac68ba6ed245ce5333842ae341?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/7hXy7Oc0XfODlcR8ESR9up
Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen & The E Street Band Live 1975-85,https://i.scdn.co/image/d9c4d9f9a7c30ea61a9e34bf14a4f8f85d0f005c,album,FALSE,1986-11-10,1986-11-10,59,"Darkness On The Edge Of Town - Live at Nassau Coliseum, Uniondale, NY - December 1980",1xUHhK1nJCKtSqHVy0cTZq,7,2,0.369,0.758,G,-12.07,major,0.0439,0.152,0.0289,0.992,0.46,90.999,264267,4,G major,33,https://p.scdn.co/mp3-preview/e9a5b0afbfcb7e6d7a4ed0b71c10c8e4f0f91c7f?cid=124f0a42539c4129916a773c0a6aebe3,https://open.spotify.com/track/1xUHhK1nJCKtSqHVy0cTZq
